District ID,School ID,District Name,School Name,School Year,Number Eligible for Free/ Reduced Price Lunch,Total Enrollment,Percent Eligible for Free/ Reduced Lunch
218,3,Regional School District 18,Center School,2005-06,11,237,4.6
218,3,Regional School District 18,Center School,2006-07,10,218,4.6
218,3,Regional School District 18,Center School,2007-08,8,233,3.4
218,3,Regional School District 18,Center School,2008-09,11,239,4.6
218,3,Regional School District 18,Center School,2009-10,20,264,7.6
218,3,Regional School District 18,Center School,2010-11,24,269,8.9
218,51,Regional School District 18,Lyme-Old Lyme Middle School,2004-05,8,364,2.2
218,51,Regional School District 18,Lyme-Old Lyme Middle School,2005-06,8,355,2.3
218,51,Regional School District 18,Lyme-Old Lyme Middle School,2006-07,15,372,4
218,51,Regional School District 18,Lyme-Old Lyme Middle School,2007-08,14,372,3.8
218,51,Regional School District 18,Lyme-Old Lyme Middle School,2008-09,17,337,5
218,51,Regional School District 18,Lyme-Old Lyme Middle School,2009-10,28,325,8.6
218,51,Regional School District 18,Lyme-Old Lyme Middle School,2010-11,28,331,8.5
218,61,Regional School District 18,Lyme-Old Lyme High School,2004-05,9,486,1.9
218,61,Regional School District 18,Lyme-Old Lyme High School,2005-06,9,479,1.9
218,61,Regional School District 18,Lyme-Old Lyme High School,2006-07,15,459,3.3
218,61,Regional School District 18,Lyme-Old Lyme High School,2007-08,10,471,2.1
218,61,Regional School District 18,Lyme-Old Lyme High School,2008-09,17,445,3.8
218,61,Regional School District 18,Lyme-Old Lyme High School,2009-10,27,443,6.1
218,61,Regional School District 18,Lyme-Old Lyme High School,2010-11,27,447,6
219,61,Regional School District 19,E. O. Smith High School,2004-05,90,1251,7.2
219,61,Regional School District 19,E. O. Smith High School,2005-06,71,1270,5.6
219,61,Regional School District 19,E. O. Smith High School,2006-07,82,1201,6.8
219,61,Regional School District 19,E. O. Smith High School,2007-08,78,1184,6.6
219,61,Regional School District 19,E. O. Smith High School,2008-09,98,1173,8.4
219,61,Regional School District 19,E. O. Smith High School,2009-10,145,1197,12.1
219,61,Regional School District 19,E. O. Smith High School,2010-11,154,1189,13
241,1,Capitol Region Education Council,East Hartford/Glastonbury Magnet School,2004-05,42,258,16.3
241,1,Capitol Region Education Council,East Hartford/Glastonbury Magnet School,2005-06,31,249,12.4
241,1,Capitol Region Education Council,East Hartford/Glastonbury Magnet School,2006-07,37,255,14.5
241,1,Capitol Region Education Council,East Hartford/Glastonbury Magnet School,2007-08,37,257,14.4
241,1,Capitol Region Education Council,East Hartford/Glastonbury Magnet School,2008-09,55,251,21.9
241,1,Capitol Region Education Council,East Hartford/Glastonbury Magnet School,2009-10,62,261,23.8
241,1,Capitol Region Education Council,East Hartford/Glastonbury Magnet School,2010-11,62,262,23.7
241,2,Capitol Region Education Council,University of Hartford Multiple Intelligences Magnet School,2004-05,79,383,20.6
241,2,Capitol Region Education Council,University of Hartford Multiple Intelligences Magnet School,2005-06,119,378,31.5
241,2,Capitol Region Education Council,University of Hartford Multiple Intelligences Magnet School,2006-07,114,379,30.1
241,2,Capitol Region Education Council,University of Hartford Multiple Intelligences Magnet School,2007-08,122,406,30
241,2,Capitol Region Education Council,University of Hartford Multiple Intelligences Magnet School,2008-09,171,412,41.5
241,2,Capitol Region Education Council,University of Hartford Multiple Intelligences Magnet School,2009-10,192,418,45.9
241,2,Capitol Region Education Council,University of Hartford Multiple Intelligences Magnet School,2010-11,224,430,52.1
241,3,Capitol Region Education Council,Reggio Magnet School of the Arts,2008-09,22,149,14.8
241,3,Capitol Region Education Council,Reggio Magnet School of the Arts,2009-10,66,171,38.6
241,3,Capitol Region Education Council,Reggio Magnet School of the Arts,2010-11,108,255,42.4
241,4,Capitol Region Education Council,International Magnet School for Global Citizenship,2008-09,36,125,28.8
241,4,Capitol Region Education Council,International Magnet School for Global Citizenship,2009-10,68,182,37.4
241,4,Capitol Region Education Council,International Magnet School for Global Citizenship,2010-11,99,244,40.6
241,31,Capitol Region Education Council,Montessori Magnet School,2004-05,83,305,27.2
241,31,Capitol Region Education Council,Montessori Magnet School,2005-06,79,330,23.9
241,31,Capitol Region Education Council,Montessori Magnet School,2006-07,93,330,28.2
241,31,Capitol Region Education Council,Montessori Magnet School,2007-08,95,331,28.7
241,31,Capitol Region Education Council,Montessori Magnet School,2008-09,121,332,36.4
241,31,Capitol Region Education Council,Montessori Magnet School,2009-10,110,336,32.7
241,31,Capitol Region Education Council,Montessori Magnet School,2010-11,98,337,29.1
241,50,Capitol Region Education Council,Two Rivers Middle Magnet School,2004-05,175,594,29.5
241,50,Capitol Region Education Council,Two Rivers Middle Magnet School,2005-06,197,581,33.9
241,50,Capitol Region Education Council,Two Rivers Middle Magnet School,2006-07,208,608,34.2
241,50,Capitol Region Education Council,Two Rivers Middle Magnet School,2007-08,176,581,30.3
241,50,Capitol Region Education Council,Two Rivers Middle Magnet School,2008-09,194,589,32.9
241,50,Capitol Region Education Council,Two Rivers Middle Magnet School,2009-10,259,592,43.8
241,50,Capitol Region Education Council,Two Rivers Middle Magnet School,2010-11,308,658,46.8
241,51,Capitol Region Education Council,Greater Hartford Academy of Math and Science,2008-09,27,78,34.6
241,51,Capitol Region Education Council,Greater Hartford Academy of Math and Science,2009-10,76,168,45.2
241,51,Capitol Region Education Council,Greater Hartford Academy of Math and Science,2010-11,99,214,46.3
241,52,Capitol Region Education Council,CREC - Public Safety Academy Interdistrict Magnet School,2008-09,46,105,43.8
241,52,Capitol Region Education Council,CREC - Public Safety Academy Interdistrict Magnet School,2009-10,118,216,54.6
241,52,Capitol Region Education Council,CREC - Public Safety Academy Interdistrict Magnet School,2010-11,181,293,61.8
241,61,Capitol Region Education Council,Metropolitan Learning Center,2004-05,189,681,27.8
241,61,Capitol Region Education Council,Metropolitan Learning Center,2005-06,219,674,32.5
241,61,Capitol Region Education Council,Metropolitan Learning Center,2006-07,238,681,34.9
241,61,Capitol Region Education Council,Metropolitan Learning Center,2007-08,197,676,29.1
241,61,Capitol Region Education Council,Metropolitan Learning Center,2008-09,250,683,36.6
241,61,Capitol Region Education Council,Metropolitan Learning Center,2009-10,286,713,40.1
241,61,Capitol Region Education Council,Metropolitan Learning Center,2010-11,264,711,37.1
241,63,Capitol Region Education Council,Great Path Academy at MCC,2004-05,17,83,20.5
241,63,Capitol Region Education Council,Great Path Academy at MCC,2005-06,14,84,16.7
241,63,Capitol Region Education Council,Great Path Academy at MCC,2006-07,28,89,31.5
241,63,Capitol Region Education Council,Great Path Academy at MCC,2007-08,31,111,27.9
241,63,Capitol Region Education Council,Great Path Academy at MCC,2008-09,21,164,12.8
241,63,Capitol Region Education Council,Great Path Academy at MCC,2009-10,115,234,49.1
241,63,Capitol Region Education Council,Great Path Academy at MCC,2010-11,138,283,48.8
241,64,Capitol Region Education Council,Greater Hartford Academy of  the Arts - Full Time,2007-08,18,43,41.9
241,64,Capitol Region Education Council,Greater Hartford Academy of  the Arts - Full Time,2008-09,57,147,38.8
241,64,Capitol Region Education Council,Greater Hartford Academy of  the Arts - Full Time,2009-10,115,274,42
241,64,Capitol Region Education Council,Greater Hartford Academy of  the Arts - Full Time,2010-11,167,375,44.5
241,65,Capitol Region Education Council,CREC Medical Professions and Teacher Preparation Academy,2010-11,80,179,44.7
243,1,Cooperative Educational Services,Six-Six Magnet School,2004-05,202,419,48.2
243,1,Cooperative Educational Services,Six-Six Magnet School,2005-06,165,421,39.2
243,1,Cooperative Educational Services,Six-Six Magnet School,2006-07,134,412,32.5
243,1,Cooperative Educational Services,Six-Six Magnet School,2007-08,137,433,31.6
243,1,Cooperative Educational Services,Six-Six Magnet School,2008-09,93,430,21.6
243,1,Cooperative Educational Services,Six-Six Magnet School,2009-10,105,439,23.9
243,1,Cooperative Educational Services,Six-Six Magnet School,2010-11,139,452,30.8
244,51,Area Cooperative Educational Services,Thomas Edison Magnet Middle School,2004-05,349,784,44.5
244,51,Area Cooperative Educational Services,Thomas Edison Magnet Middle School,2005-06,360,780,46.2
244,51,Area Cooperative Educational Services,Thomas Edison Magnet Middle School,2006-07,373,771,48.4
244,51,Area Cooperative Educational Services,Thomas Edison Magnet Middle School,2007-08,267,752,35.5
244,51,Area Cooperative Educational Services,Thomas Edison Magnet Middle School,2008-09,408,748,54.5
244,51,Area Cooperative Educational Services,Thomas Edison Magnet Middle School,2009-10,442,733,60.3
244,51,Area Cooperative Educational Services,Thomas Edison Magnet Middle School,2010-11,437,720,60.7
244,61,Area Cooperative Educational Services,Collaborative Alternative Magnet School,2004-05,46,101,45.5
244,61,Area Cooperative Educational Services,Collaborative Alternative Magnet School,2005-06,46,101,45.5
244,61,Area Cooperative Educational Services,Collaborative Alternative Magnet School,2006-07,50,102,49
244,61,Area Cooperative Educational Services,Collaborative Alternative Magnet School,2007-08,38,99,38.4
244,61,Area Cooperative Educational Services,Collaborative Alternative Magnet School,2008-09,56,110,50.9
244,61,Area Cooperative Educational Services,Collaborative Alternative Magnet School,2009-10,67,110,60.9
245,1,Learn,Multicultural Magnet School,2004-05,219,486,45.1
245,1,Learn,Multicultural Magnet School,2005-06,229,503,45.5
245,1,Learn,Multicultural Magnet School,2006-07,227,531,42.7
245,1,Learn,Multicultural Magnet School,2007-08,238,528,45.1
245,1,Learn,Multicultural Magnet School,2008-09,218,509,42.8
245,1,Learn,Multicultural Magnet School,2009-10,226,524,43.1
245,1,Learn,Multicultural Magnet School,2010-11,250,545,45.9
245,2,Learn,The Friendship School,2005-06,177,464,38.1
245,2,Learn,The Friendship School,2006-07,133,476,27.9
245,2,Learn,The Friendship School,2007-08,196,515,38.1
245,2,Learn,The Friendship School,2008-09,161,500,32.2
245,2,Learn,The Friendship School,2009-10,234,497,47.1
245,2,Learn,The Friendship School,2010-11,246,492,50
245,50,Learn,Dual Language Arts Academy/Academia Bilingue de las Artes,2009-10,34,67,50.7
245,50,Learn,Dual Language Arts Academy/Academia Bilingue de las Artes,2010-11,55,82,67.1
245,60,Learn,Connecticut River Academy,2010-11,90,146,61.6
253,60,Eastern Connecticut Regional Educational Service Center,ACT Magnet School (Arts at the Capitol Theater) - Full Time,2007-08,3,20,15
253,60,Eastern Connecticut Regional Educational Service Center,ACT Magnet School (Arts at the Capitol Theater) - Full Time,2008-09,11,65,16.9
253,60,Eastern Connecticut Regional Educational Service Center,ACT Magnet School (Arts at the Capitol Theater) - Full Time,2009-10,14,88,15.9
253,60,Eastern Connecticut Regional Educational Service Center,ACT Magnet School (Arts at the Capitol Theater) - Full Time,2010-11,13,112,11.6
253,61,Eastern Connecticut Regional Educational Service Center,Quinebaug Middle College,2008-09,19,34,55.9
253,61,Eastern Connecticut Regional Educational Service Center,Quinebaug Middle College,2009-10,18,70,25.7
253,61,Eastern Connecticut Regional Educational Service Center,Quinebaug Middle College,2010-11,36,105,34.3
261,1,Jumoke Academy District,Jumoke Academy,2004-05,294,294,100
261,1,Jumoke Academy District,Jumoke Academy,2005-06,300,300,100
261,1,Jumoke Academy District,Jumoke Academy,2006-07,325,325,100
261,1,Jumoke Academy District,Jumoke Academy,2007-08,369,369,100
261,1,Jumoke Academy District,Jumoke Academy,2008-09,200,412,48.5
261,1,Jumoke Academy District,Jumoke Academy,2009-10,313,434,72.1
261,1,Jumoke Academy District,Jumoke Academy,2010-11,287,432,66.4
263,51,Odyssey Community School District,Odyssey Community School,2004-05,50,141,35.5
263,51,Odyssey Community School District,Odyssey Community School,2005-06,73,174,42
263,51,Odyssey Community School District,Odyssey Community School,2006-07,29,174,16.7
263,51,Odyssey Community School District,Odyssey Community School,2007-08,37,177,20.9
263,51,Odyssey Community School District,Odyssey Community School,2008-09,60,178,33.7
263,51,Odyssey Community School District,Odyssey Community School,2009-10,72,180,40
263,51,Odyssey Community School District,Odyssey Community School,2010-11,57,181,31.5
264,1,Integrated Day Charter School District,Integrated Day Charter School,2004-05,53,300,17.7
264,1,Integrated Day Charter School District,Integrated Day Charter School,2005-06,71,301,23.6
264,1,Integrated Day Charter School District,Integrated Day Charter School,2006-07,82,319,25.7
264,1,Integrated Day Charter School District,Integrated Day Charter School,2007-08,74,330,22.4
264,1,Integrated Day Charter School District,Integrated Day Charter School,2008-09,68,330,20.6
264,1,Integrated Day Charter School District,Integrated Day Charter School,2009-10,66,330,20
264,1,Integrated Day Charter School District,Integrated Day Charter School,2010-11,93,331,28.1
265,51,Interdistrict School for Arts and Comm District,Interdistrict School For Arts And Communication,2004-05,66,165,40
265,51,Interdistrict School for Arts and Comm District,Interdistrict School For Arts And Communication,2005-06,85,181,47
